"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","EGY","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","65.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Egypt, Arab Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","EGY","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","61.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Egypt, Arab Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","EGY","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","69.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Egypt, Arab Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","EGY","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","63.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Egypt, Arab Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","48.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","48.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","58.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","55.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","37.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","59.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","58.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","75.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","99.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","El Salvador","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","85.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","92.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","98.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","97.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","112.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","109.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","117.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","118.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Equatorial Guinea","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","106.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Eswatini","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","88.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Eswatini","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","88.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Eswatini","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWZ","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","95.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Eswatini","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ETH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","110.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ethiopia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ETH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","110.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ethiopia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","65.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","93.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","91.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","91.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","68.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","72.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","79.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FJI","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","87.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Fiji","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","1.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","3.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","4.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","6.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","7.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","11.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","13.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","15.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","17.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","France","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GMB","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","110.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Gambia, The","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GMB","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","81.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Gambia, The","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GMB","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","84.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Gambia, The","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GEO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","42.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Georgia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GEO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","30.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Georgia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
